,text,tag
9861,FRANCISCO,I-ORG
9862,54,O
9863,70,O
9864,.435,O
9865,13,O
9866,1/2,O
9867,THURSDAY,O
9868,",",O
9869,AUGUST,O
9870,22,O
9871,SCHEDULE,O
9872,ST,B-ORG
9873,LOUIS,I-ORG
9874,AT,O
9875,COLORADO,B-LOC
9876,CINCINNATI,B-ORG
9877,AT,O
9878,ATLANTA,B-LOC
9879,PITTSBURGH,B-ORG
9880,AT,O
9881,HOUSTON,B-LOC
9882,PHILADELPHIA,B-ORG
9883,AT,O
9884,LOS,B-LOC
9885,ANGELES,I-LOC
9886,MONTREAL,B-ORG
9887,AT,O
9888,SAN,B-LOC
9889,FRANCISCO,I-LOC
9890,BASEBALL,O
9891,-,O
9892,MAJOR,B-MISC
9893,LEAGUE,I-MISC
9894,RESULTS,O
9895,WEDNESDAY,O
9896,.,O
9897,NEW,B-LOC
9898,YORK,I-LOC
9899,1996-08-22,O
9900,Results,O
9901,of,O
9902,Major,B-MISC
9903,League,I-MISC
9904,Baseball,O
9905,games,O
9906,played,O
9907,on,O
9908,Wednesday,O
9909,(,O
9910,home,O
9911,team,O
9912,in,O
9913,CAPS,O
9914,),O
9915,:,O
9916,American,B-MISC
9917,League,I-MISC
9918,California,B-ORG
9919,7,O
9920,NEW,B-ORG
9921,YORK,I-ORG
9922,1,O
9923,DETROIT,B-ORG
9924,7,O
9925,Chicago,B-ORG
9926,4,O
9927,Milwaukee,B-ORG
9928,10,O
9929,MINNESOTA,B-ORG
9930,7,O
9931,BOSTON,B-ORG
9932,6,O
9933,Oakland,B-ORG
9934,4,O
9935,BALTIMORE,B-ORG
9936,10,O
9937,Seattle,B-ORG
9938,5,O
9939,Texas,B-ORG
9940,10,O
9941,CLEVELAND,B-ORG
9942,8,O
9943,(,O
9944,in,O
9945,10,O
9946,),O
9947,Toronto,B-ORG
9948,6,O
9949,KANSAS,B-ORG
9950,CITY,I-ORG
9951,2,O
9952,National,B-MISC
9953,League,I-MISC
9954,CHICAGO,B-ORG
9955,8,O
9956,Florida,B-ORG
9957,3,O
9958,SAN,B-ORG
9959,FRANCISCO,I-ORG
9960,12,O
9961,New,B-ORG
9962,York,I-ORG
9963,11,O
9964,ATLANTA,B-ORG
9965,4,O
9966,Cincinnati,B-ORG
9967,3,O
9968,Pittsburgh,B-ORG
9969,5,O
9970,HOUSTON,B-ORG
9971,2,O
9972,COLORADO,B-ORG
9973,10,O
9974,St,B-ORG
9975,Louis,I-ORG
9976,2,O
9977,Philadelphia,B-ORG
9978,6,O
9979,LOS,B-ORG
9980,ANGELES,I-ORG
9981,0,O
9982,SAN,B-ORG
9983,DIEGO,I-ORG
9984,7,O
9985,Montreal,B-ORG
9986,2,O
9987,BASEBALL,O
9988,-,O
9989,GREER,B-PER
9990,HOMER,O
9991,IN,O
9992,10TH,O
9993,LIFTS,O
9994,TEXAS,B-ORG
9995,PAST,O
9996,INDIANS,B-ORG
9997,.,O
9998,CLEVELAND,B-LOC
9999,1996-08-22,O
10000,Rusty,B-PER
10001,Greer,I-PER
10002,'s,O
10003,two-run,O
10004,homer,O
10005,in,O
10006,the,O
10007,top,O
10008,of,O
10009,the,O
10010,10th,O
10011,inning,O
10012,rallied,O
10013,the,O
10014,Texas,B-ORG
10015,Rangers,I-ORG
10016,to,O
10017,a,O
10018,10-8,O
10019,victory,O
10020,over,O
10021,the,O
10022,Cleveland,B-ORG
10023,Indians,I-ORG
10024,Wednesday,O
10025,in,O
10026,the,O
10027,rubber,O
10028,game,O
10029,of,O
10030,a,O
10031,three-game,O
10032,series,O
10033,between,O
10034,division,O
10035,leaders,O
10036,.,O
10037,With,O
10038,one,O
10039,out,O
10040,",",O
10041,Greer,B-PER
10042,hit,O
10043,a,O
10044,1-1,O
10045,pitch,O
10046,from,O
10047,Julian,B-PER
10048,Tavarez,I-PER
10049,(,O
10050,4-7,O
10051,),O
10052,over,O
10053,the,O
10054,right-field,O
10055,fence,O
10056,for,O
10057,his,O
10058,15th,O
10059,home,O
10060,run,O
10061,.,O
10062,"""",O
10063,It,O
10064,was,O
10065,an,O
10066,off-speed,O
10067,pitch,O
10068,and,O
10069,I,O
10070,just,O
10071,tried,O
10072,to,O
10073,get,O
10074,a,O
10075,good,O
10076,swing,O
10077,on,O
10078,it,O
10079,and,O
10080,put,O
10081,it,O
10082,in,O
10083,play,O
10084,",",O
10085,"""",O
10086,Greer,B-PER
10087,said,O
10088,.,O
10089,"""",O
10090,This,O
10091,was,O
10092,a,O
10093,big,O
10094,game,O
10095,.,O
10096,The,O
10097,crowd,O
10098,was,O
10099,behind,O
10100,him,O
10101,and,O
10102,it,O
10103,was,O
10104,intense,O
10105,.,O
10106,"""",O
10107,The,O
10108,shot,O
10109,brought,O
10110,home,O
10111,Ivan,B-PER
10112,Rodriguez,I-PER
10113,",",O
10114,who,O
10115,had,O
10116,his,O
10117,second,O
10118,double,O
10119,of,O
10120,the,O
10121,game,O
10122,",",O
10123,giving,O
10124,him,O
10125,42,O
10126,this,O
10127,season,O
10128,",",O
10129,41,O
10130,as,O
10131,a,O
10132,catcher,O
10133,.,O
10134,He,O
10135,joined,O
10136,Mickey,B-PER
10137,Cochrane,I-PER
10138,",",O
10139,Johnny,B-PER
10140,Bench,I-PER
10141,and,O
10142,Terry,B-PER
10143,Kennedy,I-PER
10144,as,O
10145,the,O
10146,only,O
10147,catchers,O
10148,with,O
10149,40,O
10150,doubles,O
10151,in,O
10152,a,O
10153,season,O
10154,.,O
10155,The,O
10156,Rangers,B-ORG
10157,have,O
10158,won,O
10159,10,O
10160,of,O
10161,their,O
10162,last,O
10163,12,O
10164,games,O
10165,and,O
10166,six,O
10167,of,O
10168,nine,O
10169,meetings,O
10170,against,O
10171,the,O
10172,Indians,B-ORG
10173,this,O
10174,season,O
10175,.,O
10176,The,O
10177,American,B-MISC
10178,League,I-MISC
10179,Western,I-MISC
10180,leaders,O
10181,have,O
10182,won,O
10183,eight,O
10184,of,O
10185,15,O
10186,games,O
10187,at,O
10188,Jacobs,B-LOC
10189,Field,I-LOC
10190,",",O
10191,joining,O
10192,the,O
10193,Yankees,B-ORG
10194,as,O
10195,the,O
10196,only,O
10197,teams,O
10198,with,O
10199,a,O
10200,winning,O
10201,record,O
10202,at,O
10203,the,O
10204,A.L.,B-MISC
10205,Central,I-MISC
10206,leaders,O
10207,',O
10208,home,O
10209,.,O
10210,Cleveland,B-ORG
10211,lost,O
10212,for,O
10213,just,O
10214,the,O
10215,second,O
10216,time,O
10217,in,O
10218,six,O
10219,games,O
10220,.,O
10221,The,O
10222,Indians,B-ORG
10223,sent,O
10224,the,O
10225,game,O
10226,into,O
10227,extra,O
10228,innings,O
10229,in,O
10230,the,O
10231,ninth,O
10232,on,O
10233,Kenny,B-PER
10234,Lofton,I-PER
10235,'s,O
10236,two-run,O
10237,single,O
10238,.,O
10239,Ed,B-PER
10240,Vosberg,I-PER
10241,(,O
10242,1-0,O
10243,),O
10244,blew,O
10245,his,O
10246,first,O
10247,save,O
10248,opportunity,O
10249,but,O
10250,got,O
10251,the,O
10252,win,O
10253,",",O
10254,allowing,O
10255,three,O
10256,hits,O
10257,with,O
10258,two,O
10259,walks,O
10260,and,O
10261,three,O
10262,strikeouts,O
10263,in,O
10264,1,O
10265,2/3,O
10266,scoreless,O
10267,innings,O
10268,.,O
10269,Dean,B-PER
10270,Palmer,I-PER
10271,hit,O
10272,his,O
10273,30th,O
10274,homer,O
10275,for,O
10276,the,O
10277,Rangers,B-ORG
10278,.,O
10279,In,O
10280,Baltimore,B-LOC
10281,",",O
10282,Cal,B-PER
10283,Ripken,I-PER
10284,had,O
10285,four,O
10286,hits,O
10287,and,O
10288,snapped,O
10289,a,O
10290,fifth-inning,O
10291,tie,O
10292,with,O
10293,a,O
10294,solo,O
10295,homer,O
10296,and,O
10297,Bobby,B-PER
10298,Bonilla,I-PER
10299,added,O
10300,a,O
10301,three-run,O
10302,shot,O
10303,in,O
10304,the,O
10305,seventh,O
10306,to,O
10307,power,O
10308,the,O
10309,surging,O
10310,Orioles,B-ORG
10311,to,O
10312,a,O
10313,10-5,O
10314,victory,O
10315,over,O
10316,the,O
10317,Seattle,B-ORG
10318,Mariners,I-ORG
10319,.,O
10320,The,O
10321,Mariners,B-ORG
10322,scored,O
10323,four,O
10324,runs,O
10325,in,O
10326,the,O
10327,top,O
10328,of,O
10329,the,O
10330,fifth,O
10331,to,O
10332,tie,O
10333,the,O
10334,game,O
10335,5-5,O
10336,but,O
10337,Ripken,B-PER
10338,led,O
10339,off,O
10340,the,O
10341,bottom,O
10342,of,O
10343,the,O
10344,inning,O
10345,with,O
10346,his,O
10347,21st,O
10348,homer,O
10349,off,O
10350,starter,O
10351,Sterling,B-PER
10352,Hitchcock,I-PER
10353,(,O
10354,12-6,O
10355,),O
10356,.,O
10357,Bonilla,B-PER
10358,'s,O
10359,blast,O
10360,was,O
10361,the,O
10362,first,O
10363,time,O
10364,Randy,B-PER
10365,Johnson,I-PER
10366,",",O
10367,last,O
10368,season,O
10369,'s,O
10370,Cy,B-PER
10371,Young,I-PER
10372,winner,O
10373,",",O
10374,allowed,O
10375,a,O
10376,run,O
10377,in,O
10378,five,O
10379,relief,O
10380,appearances,O
10381,since,O
10382,coming,O
10383,off,O
10384,the,O
10385,disabled,O
10386,list,O
10387,on,O
10388,August,O
10389,6,O
10390,.,O
10391,Bonilla,B-PER
10392,has,O
10393,21,O
10394,RBI,B-MISC
10395,and,O
10396,15,O
10397,runs,O
10398,in,O
10399,his,O
10400,last,O
10401,20,O
10402,games,O
10403,.,O
10404,Baltimore,B-LOC
10405,has,O
10406,won,O
10407,seven,O
10408,of,O
10409,nine,O
10410,and,O
10411,16,O
10412,of,O
10413,its,O
10414,last,O
10415,22,O
10416,and,O
10417,cut,O
10418,the,O
10419,Yankees,B-ORG
10420,',O
10421,lead,O
10422,in,O
10423,the,O
10424,A.L.,B-MISC
10425,East,I-MISC
10426,to,O
10427,five,O
10428,games,O
10429,.,O
10430,Scott,B-PER
10431,Erickson,I-PER
10432,(,O
10433,8-10,O
10434,),O
10435,laboured,O
10436,to,O
10437,his,O
10438,third,O
10439,straight,O
10440,win,O
10441,.,O
10442,Alex,B-PER
10443,Rodriguez,I-PER
10444,had,O
10445,two,O
10446,homers,O
10447,and,O
10448,four,O
10449,RBI,B-MISC
10450,for,O
10451,the,O
10452,Mariners,B-ORG
10453,",",O
10454,who,O
10455,have,O
10456,dropped,O
10457,three,O
10458,in,O
10459,a,O
10460,row,O
10461,and,O
10462,11,O
10463,of,O
10464,15,O
10465,.,O
10466,He,O
10467,became,O
10468,the,O
10469,fifth,O
10470,shortstop,O
10471,in,O
10472,major-league,O
10473,history,O
10474,to,O
10475,hit,O
10476,30,O
10477,homers,O
10478,in,O
10479,a,O
10480,season,O
10481,and,O
10482,the,O
10483,first,O
10484,since,O
10485,Ripken,B-PER
10486,hit,O
10487,34,O
10488,in,O
10489,1991,O
10490,.,O
10491,Chris,B-PER
10492,Hoiles,I-PER
10493,hit,O
10494,his,O
10495,22nd,O
10496,homer,O
10497,for,O
10498,Baltimore,B-LOC
10499,.,O
10500,In,O
10501,New,B-LOC
10502,York,I-LOC
10503,",",O
10504,Jason,B-PER
10505,Dickson,I-PER
10506,scattered,O
10507,10,O
10508,hits,O
10509,over,O
10510,6,O
10511,1/3,O
10512,innings,O
10513,in,O
10514,his,O
10515,major-league,O
10516,debut,O
10517,and,O
10518,Chili,B-PER
10519,Davis,I-PER
10520,belted,O
10521,a,O
10522,homer,O
10523,from,O
10524,each,O
10525,side,O
10526,of,O
10527,the,O
10528,plate,O
10529,as,O
10530,the,O
10531,California,B-ORG
10532,Angels,I-ORG
10533,defeated,O
10534,the,O
10535,Yankees,B-ORG
10536,7-1,O
10537,.,O
10538,Dickson,B-PER
10539,allowed,O
10540,a,O
10541,homer,O
10542,to,O
10543,Derek,B-PER
10544,Jeter,I-PER
10545,on,O
10546,his,O
10547,first,O
10548,major-league,O
10549,pitch,O
10550,but,O
10551,settled,O
10552,down,O
10553,.,O
10554,He,O
10555,was,O
10556,the,O
10557,27th,O
10558,pitcher,O
10559,used,O
10560,by,O
10561,the,O
10562,Angels,B-ORG
10563,this,O
10564,season,O
10565,",",O
10566,tying,O
10567,a,O
10568,major-league,O
10569,record,O
10570,.,O
10571,Jimmy,B-PER
10572,Key,I-PER
10573,(,O
10574,9-10,O
10575,),O
10576,took,O
10577,the,O
10578,loss,O
10579,as,O
10580,the,O
10581,Yankees,B-ORG
10582,lost,O
10583,their,O
10584,ninth,O
10585,in,O
10586,14,O
10587,games,O
10588,.,O
10589,They,O
10590,stranded,O
10591,11,O
10592,baserunners,O
10593,.,O
10594,California,B-LOC
10595,played,O
10596,without,O
10597,interim,O
10598,manager,O
10599,John,B-PER
10600,McNamara,I-PER
10601,",",O
10602,who,O
10603,was,O
10604,admitted,O
10605,to,O
10606,a,O
10607,New,B-LOC
10608,York,I-LOC
10609,hospital,O
10610,with,O
10611,a,O
10612,blood,O
10613,clot,O
10614,in,O
10615,his,O
10616,right,O
10617,calf,O
10618,.,O
10619,In,O
10620,Boston,B-LOC
10621,",",O
10622,Mike,B-PER
10623,Stanley,I-PER
10624,'s,O
10625,bases-loaded,O
10626,two-run,O
10627,single,O
10628,snapped,O
10629,an,O
10630,eighth-inning,O
10631,tie,O
10632,and,O
10633,gave,O
10634,the,O
10635,Red,B-ORG
10636,Sox,I-ORG
10637,their,O
10638,third,O
10639,straight,O
10640,win,O
10641,",",O
10642,6-4,O
10643,over,O
10644,the,O
10645,Oakland,B-ORG
10646,Athletics,I-ORG
10647,.,O
10648,Stanley,B-PER
10649,owns,O
10650,a,O
10651,.367,O
10652,career,O
10653,batting,O
10654,average,O
10655,with,O
10656,the,O
10657,bases,O
10658,loaded,O
10659,(,O
10660,33-for-90,O
10661,),O
10662,.,O
10663,Boston,B-LOC
10664,'s,O
10665,Mo,B-PER
10666,Vaughn,I-PER
10667,went,O
10668,3-for-3,O
10669,with,O
10670,a,O
10671,walk,O
10672,",",O
10673,stole,O
10674,home,O
10675,for,O
10676,one,O
10677,of,O
10678,his,O
10679,three,O
10680,runs,O
10681,scored,O
10682,and,O
10683,collected,O
10684,his,O
10685,116th,O
10686,RBI,B-MISC
10687,.,O
10688,Scott,B-PER
10689,Brosius,I-PER
10690,homered,O
10691,and,O
10692,drove,O
10693,in,O
10694,two,O
10695,runs,O
10696,for,O
10697,the,O
10698,Athletics,B-ORG
10699,",",O
10700,who,O
10701,have,O
10702,lost,O
10703,seven,O
10704,of,O
10705,their,O
10706,last,O
10707,nine,O
10708,games,O
10709,.,O
10710,In,O
10711,Detroit,B-LOC
10712,",",O
10713,Brad,B-PER
10714,Ausmus,I-PER
10715,'s,O
10716,three-run,O
10717,homer,O
10718,capped,O
10719,a,O
10720,four-run,O
10721,eighth,O
10722,and,O
10723,lifted,O
10724,the,O
10725,Tigers,B-ORG
10726,to,O
10727,a,O
10728,7-4,O
10729,victory,O
10730,over,O
10731,the,O
10732,reeling,O
10733,Chicago,B-ORG
10734,White,I-ORG
10735,Sox,I-ORG
10736,.,O
10737,The,O
10738,Tigers,B-ORG
10739,have,O
10740,won,O
10741,consecutive,O
10742,games,O
10743,after,O
10744,dropping,O
10745,eight,O
10746,in,O
10747,a,O
10748,row,O
10749,",",O
10750,but,O
10751,have,O
10752,won,O
10753,nine,O
10754,of,O
10755,their,O
10756,last,O
10757,12,O
10758,at,O
10759,home,O
10760,.,O
10761,The,O
10762,White,B-ORG
10763,Sox,I-ORG
10764,have,O
10765,lost,O
10766,six,O
10767,of,O
10768,their,O
10769,last,O
10770,eight,O
10771,games,O
10772,.,O
10773,In,O
10774,Kansas,B-LOC
10775,City,I-LOC
10776,",",O
10777,Juan,B-PER
10778,Guzman,I-PER
10779,tossed,O
10780,a,O
10781,complete-game,O
10782,six-hitter,O
10783,to,O
10784,win,O
10785,for,O
10786,the,O
10787,first,O
10788,time,O
10789,in,O
10790,over,O
10791,a,O
10792,month,O
10793,and,O
10794,lower,O
10795,his,O
10796,league-best,O
10797,ERA,B-MISC
10798,as,O
10799,the,O
10800,Toronto,B-ORG
10801,Blue,I-ORG
10802,Jays,I-ORG
10803,won,O
10804,their,O
10805,fourth,O
10806,straight,O
10807,",",O
10808,6-2,O
10809,over,O
10810,the,O
10811,Royals,B-ORG
10812,.,O
10813,Guzman,B-PER
10814,(,O
10815,10-8,O
10816,),O
10817,won,O
10818,for,O
10819,the,O
10820,first,O
10821,time,O
10822,since,O
10823,July,O
10824,16,O
10825,",",O
10826,a,O
10827,span,O
10828,of,O
10829,six,O
10830,starts,O
10831,.,O
10832,He,O
10833,allowed,O
10834,two,O
10835,runs,O
10836,--,O
10837,one,O
10838,earned,O
10839,--,O
10840,and,O
10841,lowered,O
10842,his,O
10843,ERA,B-MISC
10844,to,O
10845,2.99,O
10846,.,O
10847,At,O
10848,Minnesota,B-LOC
10849,",",O
10850,John,B-PER
10851,Jaha,I-PER
10852,'s,O
10853,three-run,O
10854,homer,O
10855,",",O
10856,his,O
10857,26th,O
10858,",",O
10859,capped,O
10860,a,O
10861,five-run,O
10862,eighth,O
10863,inning,O
10864,that,O
10865,rallied,O
10866,the,O
10867,Milwaukee,B-ORG
10868,Brewers,I-ORG
10869,to,O
10870,a,O
10871,10-7,O
10872,victory,O
10873,over,O
10874,the,O
10875,Twins,B-ORG
10876,.,O
10877,Jaha,B-PER
10878,added,O
10879,an,O
10880,RBI,B-MISC
10881,single,O
10882,in,O
10883,the,O
10884,ninth,O
10885,and,O
10886,had,O
10887,four,O
10888,RBI,B-MISC
10889,.,O
10890,Jose,B-PER
10891,Valentin,I-PER
10892,hit,O
10893,his,O
10894,21st,O
10895,homer,O
10896,for,O
10897,Milwaukee,B-ORG
10898,.,O
10899,SOCCER,O
10900,-,O
10901,COCU,B-PER
10902,DOUBLE,O
10903,EARNS,O
10904,PSV,B-ORG
10905,4-1,O
10906,WIN,O
10907,.,O
10908,AMSTERDAM,B-LOC
10909,1996-08-22,O
10910,Philip,B-PER
10911,Cocu,I-PER
10912,scored,O
10913,twice,O
10914,in,O
10915,the,O
10916,second,O
10917,half,O
10918,to,O
10919,spur,O
10920,PSV,B-ORG
10921,Eindhoven,I-ORG
10922,to,O
10923,a,O
10924,4-1,O
10925,away,O
10926,win,O
10927,over,O
10928,NEC,B-ORG
10929,Nijmegen,I-ORG
10930,in,O
10931,the,O
10932,Dutch,B-MISC
10933,first,O
10934,division,O
10935,on,O
10936,Thursday,O
10937,.,O
10938,He,O
10939,scored,O
10940,from,O
10941,close,O
10942,range,O
10943,in,O
10944,the,O
10945,54th,O
10946,minute,O
10947,and,O
10948,from,O
10949,a,O
10950,bicycle,O
10951,kick,O
10952,13,O
10953,minutes,O
10954,later,O
10955,.,O
10956,Arthur,B-PER
10957,Numan,I-PER
10958,and,O
10959,Luc,B-PER
10960,Nilis,I-PER
10961,",",O
10962,Dutch,B-MISC
10963,top,O
10964,scorer,O
10965,last,O
10966,season,O
10967,",",O
10968,were,O
10969,PSV,B-ORG
10970,'s,O
10971,other,O
10972,marksmen,O
10973,.,O
10974,Ajax,B-ORG
10975,Amsterdam,I-ORG
10976,opened,O
10977,their,O
10978,title,O
10979,defence,O
10980,with,O
10981,a,O
10982,1-0,O
10983,win,O
10984,over,O
10985,NAC,B-ORG
10986,Breda,I-ORG
10987,on,O
10988,Wednesday,O
10989,.,O
10990,SOCCER,O
10991,-,O
10992,DUTCH,B-MISC
10993,FIRST,O
10994,DIVISION,O
10995,SUMMARY,O
10996,.,O
10997,AMSTERDAM,B-LOC
10998,1996-08-22,O
10999,Summary,O
11000,of,O
11001,Thursday,O
11002,'s,O
11003,only,O
11004,Dutch,B-MISC
11005,first,O
11006,division,O
11007,match,O
11008,:,O
11009,NEC,B-ORG
11010,Nijmegen,I-ORG
11011,1,O
11012,(,O
11013,Van,O
11014,Eykeren,O
11015,15th,O
11016,),O
11017,PSV,B-ORG
11018,Eindhoven,I-ORG
11019,4,O
11020,(,O
11021,Numan,O
11022,11th,O
11023,",",O
11024,Nilis,B-PER
11025,42nd,O
11026,",",O
11027,Cocu,B-PER
11028,54th,O
11029,",",O
11030,67th,O
11031,),O
11032,.,O
11033,Halftime,O
11034,1-2,O
11035,.,O
11036,Attendance,O
11037,"8,000",O
11038,SOCCER,O
11039,-,O
11040,DUTCH,B-MISC
11041,FIRST,O
11042,DIVISION,O
11043,RESULT,O
11044,.,O
11045,AMSTERDAM,B-LOC
11046,1996-08-22,O
11047,Result,O
11048,of,O
11049,a,O
11050,Dutch,B-MISC
11051,first,O
11052,division,O
11053,match,O
11054,on,O
11055,Thursday,O
11056,:,O
11057,NEC,B-ORG
11058,Nijmegen,I-ORG
11059,1,O
11060,PSV,B-ORG
11061,Eindhoven,I-ORG
11062,4,O
11063,SOCCER,O
11064,-,O
11065,SHARPSHOOTER,O
11066,KNUP,B-PER
11067,BACK,O
11068,IN,O
11069,SWISS,B-MISC
11070,SQUAD,O
11071,.,O
11072,GENEVA,B-LOC
11073,1996-08-22,O
11074,Galatasaray,B-ORG
11075,striker,O
11076,Adrian,B-PER
11077,Knup,I-PER
11078,",",O
11079,scorer,O
11080,of,O
11081,26,O
11082,goals,O
11083,in,O
11084,45,O
11085,internationals,O
11086,",",O
11087,has,O
11088,been,O
11089,recalled,O
11090,by,O
11091,Switzerland,B-LOC
11092,for,O
11093,the,O
11094,World,B-MISC
11095,Cup,I-MISC
11096,qualifier,O
11097,against,O
11098,Azerbaijan,B-LOC
11099,in,O
11100,Baku,B-LOC
11101,on,O
11102,August,O
11103,31,O
11104,.,O
11105,Knup,B-PER
11106,was,O
11107,overlooked,O
11108,by,O
11109,Artur,B-PER
11110,Jorge,I-PER
11111,for,O
11112,the,O
11113,European,B-MISC
11114,championship,O
11115,finals,O
11116,earlier,O
11117,this,O
11118,year,O
11119,.,O
11120,But,O
11121,new,O
11122,coach,O
11123,Rolf,B-PER
11124,Fringer,I-PER
11125,is,O
11126,clearly,O
11127,a,O
11128,Knup,B-PER
11129,fan,O
11130,and,O
11131,included,O
11132,him,O
11133,in,O
11134,his,O
11135,19-man,O
11136,squad,O
11137,on,O
11138,Thursday,O
11139,.,O
11140,Switzerland,B-LOC
11141,failed,O
11142,to,O
11143,progress,O
11144,beyond,O
11145,the,O
11146,opening,O
11147,group,O
11148,phase,O
11149,in,O
11150,Euro,B-MISC
11151,96,I-MISC
11152,.,O
11153,Squad,O
11154,:,O
11155,Goalkeepers,O
11156,-,O
11157,Marco,B-PER
11158,Pascolo,I-PER
11159,(,O
11160,Cagliari,B-ORG
11161,),O
11162,",",O
11163,Pascal,B-PER
11164,Zuberbuehler,I-PER
11165,(,O
11166,Grasshoppers,B-ORG
11167,),O
11168,.,O
11169,Defenders,O
11170,-,O
11171,Stephane,B-PER
11172,Henchoz,I-PER
11173,(,O
11174,Hamburg,B-ORG
11175,),O
11176,",",O
11177,Marc,B-PER
11178,Hottiger,I-PER
11179,(,O
11180,Everton,B-ORG
11181,),O
11182,",",O
11183,Yvan,B-PER
11184,Quentin,I-PER
11185,(,O
11186,Sion,B-ORG
11187,),O
11188,",",O
11189,Ramon,B-PER
11190,Vega,I-PER
11191,(,O
11192,Cagliari,B-ORG
11193,),O
11194,Raphael,B-PER
11195,Wicky,I-PER
11196,(,O
11197,Sion,B-ORG
11198,),O
11199,.,O
11200,Midfielders,O
11201,-,O
11202,Alexandre,B-PER
11203,Comisetti,I-PER
11204,(,O
11205,Grasshoppers,B-ORG
11206,),O
11207,",",O
11208,Antonio,B-PER
11209,Esposito,I-PER
11210,(,O
11211,Grasshoppers,B-ORG
11212,),O
11213,",",O
11214,Sebastien,B-PER
11215,Fournier,I-PER
11216,(,O
11217,Stuttgart,B-LOC
11218,),O
11219,",",O
11220,Christophe,B-PER
11221,Ohrel,I-PER
11222,(,O
11223,Lausanne,B-LOC
11224,),O
11225,",",O
11226,Patrick,B-PER
11227,Sylvestre,I-PER
11228,(,O
11229,Sion,B-ORG
11230,),O
11231,",",O
11232,David,B-PER
11233,Sesa,I-PER
11234,(,O
11235,Servette,B-ORG
11236,),O
11237,",",O
11238,Ciriaco,B-PER
11239,Sforza,I-PER
11240,(,O
11241,Inter,B-ORG
11242,Milan,I-ORG
11243,),O
11244,Murat,B-PER
11245,Yakin,I-PER
11246,(,O
11247,Grasshoppers,B-ORG
11248,),O
11249,.,O
11250,Strikers,O
11251,-,O
11252,Kubilay,B-PER
11253,Turkyilmaz,I-PER
11254,(,O
11255,Grasshoppers,B-ORG
11256,),O
11257,",",O
11258,Adrian,B-PER
11259,Knup,I-PER
11260,(,O
11261,Galatasaray,B-ORG
11262,),O
11263,",",O
11264,Christophe,B-PER
11265,Bonvin,I-PER
11266,(,O
11267,Sion,B-ORG
11268,),O
11269,",",O
11270,Stephane,B-PER
11271,Chapuisat,I-PER
11272,(,O
11273,Borussia,B-ORG
11274,Dortmund,I-ORG
11275,),O
11276,.,O
11277,ATHLETICS,O
11278,-,O
11279,IT,O
11280,'S,O
11281,A,O
11282,RECORD,O
11283,-,O
11284,"40,000",O
11285,BEERS,O
11286,ON,O
11287,THE,O
11288,HOUSE,O
11289,.,O
11290,BRUSSELS,B-LOC
11291,1996-08-22,O
11292,Spectators,O
11293,at,O
11294,Friday,O
11295,'s,O
11296,Brussels,B-LOC
11297,grand,O
11298,prix,O
11299,meeting,O
11300,have,O
11301,an,O
11302,extra,O
11303,incentive,O
11304,to,O
11305,cheer,O
11306,on,O
11307,the,O
11308,athletes,O
11309,to,O
11310,world,O
11311,record,O
11312,performances,O
11313,--,O
11314,a,O
11315,free,O
11316,glass,O
11317,of,O
11318,beer,O
11319,.,O
11320,A,O
11321,Belgian,B-MISC
11322,brewery,O
11323,has,O
11324,offered,O
11325,to,O
11326,pay,O
11327,for,O
11328,a,O
11329,free,O
11330,round,O
11331,of,O
11332,drinks,O
11333,for,O
11334,all,O
11335,of,O
11336,the,O
11337,"40,000",O
11338,crowd,O
11339,if,O
11340,a,O
11341,world,O
11342,record,O
11343,goes,O
11344,at,O
11345,the,O
11346,meeting,O
11347,",",O
11348,organisers,O
11349,said,O
11350,on,O
11351,Thursday,O
11352,.,O
11353,It,O
11354,could,O
11355,be,O
11356,one,O
11357,of,O
11358,the,O
11359,most,O
11360,expensive,O
11361,rounds,O
11362,of,O
11363,drinks,O
11364,ever,O
11365,.,O
11366,The,O
11367,meeting,O
11368,is,O
11369,sold,O
11370,out,O
11371,already,O
11372,.,O
11373,Two,O
11374,world,O
11375,records,O
11376,are,O
11377,in,O
11378,serious,O
11379,danger,O
11380,of,O
11381,being,O
11382,broken,O
11383,at,O
11384,the,O
11385,meeting,O
11386,--,O
11387,the,O
11388,women,O
11389,'s,O
11390,"1,000",O
11391,metres,O
11392,and,O
11393,the,O
11394,men,O
11395,'s,O
11396,"3,000",O
11397,metres,O
11398,.,O
11399,GOLF,O
11400,-,O
11401,GERMAN,B-MISC
11402,OPEN,I-MISC
11403,FIRST,O
11404,ROUND,O
11405,SCORES,O
11406,.,O
11407,STUTTGART,B-LOC
11408,",",O
11409,Germany,B-LOC
11410,1996-08-22,O
11411,Leading,O
11412,first,O
11413,round,O
11414,scores,O
11415,in,O
11416,the,O
11417,German,B-MISC
11418,Open,I-MISC
11419,golf,O
11420,championship,O
11421,on,O
11422,Thursday,O
11423,(,O
11424,Britain,B-LOC
11425,unless,O
11426,stated,O
11427,),O
11428,:,O
11429,62,O
11430,Paul,B-PER
11431,Broadhurst,I-PER
11432,63,O
11433,Raymond,B-PER
11434,Russell,I-PER
11435,64,O
11436,David,B-PER
11437,J.,I-PER
11438,Russell,I-PER
11439,",",O
11440,Michael,B-PER
11441,Campbell,I-PER
11442,(,O
